# Integration weights for the "1d Gauss, m=80" formula (Table 2) over the reference triangle [(0, 0), (1, 0), (0, 1)].
# The integration point coordinates (x_i, y_i, z_i) are barycentric i.e. x_i + y_i + z_i = 1.
# For the reference triangle, \int f(r) dr is approximated by \sum_i w_i f((y_i, z_i))
# 
# w_i x_i y_i z_i
3.285786572633817248e-05 6.072989943234711196e-01 3.269195021483539687e-03 3.894318106550452852e-01
3.209187038443381246e-05 5.884095984558117554e-01 3.167510152075558860e-03 4.084228913921125748e-01
3.125519593498219913e-05 5.693831709303027733e-01 3.065087617665995801e-03 4.275517414520312864e-01
3.035366610100883897e-05 5.502483293011670717e-01 2.962081471475086492e-03 4.467895892273578973e-01
2.939330947374432112e-05 5.310338541877754892e-01 2.858646644531115388e-03 4.661074991676933954e-01
2.838032234345416407e-05 5.117686459858648007e-01 2.754938712638876908e-03 4.854764153014962669e-01
2.732103080160635028e-05 4.924816813985959385e-01 2.651113662379245284e-03 5.048672049390248162e-01
2.622185234325197966e-05 4.732019698528384666e-01 2.547327656490627756e-03 5.242507024906708502e-01
2.508925720107497569e-05 4.539585098662390905e-01 2.443736798984907921e-03 5.435977533347760016e-01
2.392972964375895322e-05 4.347802454306961550e-01 2.340496900352762033e-03 5.628792576689510829e-01
2.274972947110896732e-05 4.156960224778499802e-01 2.237763243209400787e-03 5.820662142789406746e-01
2.155565393676151810e-05 3.967345454920644388e-01 2.135690348735175270e-03 6.011297641592003860e-01
2.035380032632077939e-05 3.779243343361611274e-01 2.034431744260711827e-03 6.200412339195782163e-01
1.915032941439948321e-05 3.592936813548426311e-01 1.934139732347572860e-03 6.387721789128097960e-01
1.795123001833718308e-05 3.408706088203261597e-01 1.834965161710666592e-03 6.572944260179631737e-01
1.676228485935941454e-05 3.226828267841953535e-01 1.737057200327352113e-03 6.755801160154772944e-01
1.558903793366835517e-05 3.047576913988625513e-01 1.640563111074910818e-03 6.936017454900624823e-01
1.443676358646471726e-05 2.871221637713339270e-01 1.545628030233281436e-03 7.113322081984327916e-01
1.331043747126102395e-05 2.698027694111631014e-01 1.452394749186181055e-03 7.287448358396506620e-01
1.221470956510806784e-05 2.528255583335924372e-01 1.361003499649682258e-03 7.458134381667579360e-01
1.115387939760412059e-05 2.362160658778869049e-01 1.271591742750544096e-03 7.625123423793624955e-01
1.013187363785698676e-05 2.199992742998029271e-01 1.184293962271598666e-03 7.788164317379254742e-01
9.152226169012474860e-06 2.041995751959561067e-01 1.099241462376110423e-03 7.947011833416678384e-01
8.218060764633350790e-06 1.888407328166156196e-01 1.016562170113810559e-03 8.101427050132705698e-01
7.332076465204940610e-06 1.739458483221136831e-01 9.363804430071454021e-04 8.251177712348791715e-01
6.496535736449972286e-06 1.595373250366142193e-01 8.588168820063968312e-04 8.396038580813793839e-01
5.713255474074411898e-06 1.456368347515892836e-01 7.839881500955048210e-04 8.535791770983152116e-01
4.983600902093853064e-06 1.322652851295937904e-01 7.120067968208187992e-04 8.670227080735853908e-01
4.308482394189931680e-06 1.194427882574911060e-01 6.429810890078990759e-04 8.799142306535010505e-01
3.688355229639859943e-06 1.071886303964245668e-01 5.770148479201653302e-04 8.922343547556552679e-01
3.123222277419855424e-06 9.552124297411390685e-02 5.142072931056951290e-04 9.039645497327803980e-01
2.612639584184585209e-06 8.445817486321327561e-02 4.546528931667070950e-04 9.150871722436200173e-01
2.155724824085049108e-06 7.401606598760879230e-02 3.984412236777146177e-04 9.255854927887134931e-01
1.751168550913369932e-06 6.421062229665830401e-02 3.456568324675668435e-04 9.354437208708741291e-01
1.397248175959910562e-06 5.505659214555247427e-02 2.963791124709347358e-04 9.446470287419765910e-01
1.091844578339443370e-06 4.656774411830411076e-02 2.506821823455851472e-04 9.531815736993503041e-01
8.324612384889465613e-07 3.875684632859577317e-02 2.086347750451800209e-04 9.610345188963590468e-01
6.162457701576547857e-07 3.163564723339140627e-02 1.703001345358945429e-04 9.681940526320726992e-01
4.400137115922865666e-07 2.521485799623590651e-02 1.357359208548070129e-04 9.746494060829092865e-01
3.002744228580094634e-07 1.950413644534099156e-02 1.049941237536433647e-04 9.803908694309053651e-01
1.932589234150344533e-07 1.451207269736576322e-02 7.812098530884936665e-05 9.854098063173253319e-01
1.149494922837996766e-07 1.024617660040383349e-02 5.515693232555074488e-05 9.896986664672706713e-01
6.111084252844046281e-08 6.712867446285630812e-03 3.613652095657560182e-05 9.932509960327577936e-01
2.732267279802214247e-08 3.917467691737064328e-03 2.108840290260260986e-05 9.960614439053603331e-01
9.013394265824271325e-09 1.864210003059918463e-03 1.003536333499255306e-05 9.981257546336050890e-01
1.494867217128676028e-09 5.563418379072038178e-04 2.994883877172060949e-06 9.994406632782156796e-01
2.033172694405849185e-06 9.912058244157193609e-01 8.573823958242521304e-03 2.203516260382287761e-04
4.725422752435965371e-06 9.902735842481760198e-01 8.565760180885284569e-03 1.160655570938640135e-03
7.403923088172419763e-06 9.885978845411051985e-01 8.551265558334186778e-03 2.850849900560559202e-03
1.005498644531081211e-05 9.861808728605647723e-01 8.530358666805237799e-03 5.288768472629934436e-03
1.266844174707440893e-05 9.830261389209309364e-01 8.503070556942216029e-03 8.470790522126903088e-03
1.523453901658187571e-05 9.791384168177392766e-01 8.469442178163255619e-03 1.239214100409752328e-02
1.774380578774532820e-05 9.745235504102716106e-01 8.429524079223760236e-03 1.704692551050451810e-02
2.018706765827700986e-05 9.691884794050571461e-01 8.383376287840083041e-03 2.242814430710277085e-02
2.255548861614742066e-05 9.631412275546907820e-01 8.331068208610681314e-03 2.852770423669859223e-02
2.484061369049097854e-05 9.563908901357169867e-01 8.272678514701092833e-03 3.533643134958180942e-02
2.703441052495791924e-05 9.489476200918808280e-01 8.208295027984646719e-03 4.284408488013446981e-02
2.912930887532785346e-05 9.408226126860264049e-01 8.138014586282993346e-03 5.103937272769060174e-02
3.111823758470614980e-05 9.320280886243150764e-01 8.061942897392260221e-03 5.990996847829260785e-02
3.299465875149750670e-05 9.225772756561817500e-01 7.980194379924865355e-03 6.944252996389332910e-02
3.475259886903670615e-05 9.124843886681663907e-01 7.892891991123085482e-03 7.962271934071052382e-02
3.638667675014564884e-05 9.017646082974331012e-01 7.800167041868644180e-03 9.043522466069831012e-02
3.789212807549240694e-05 8.904340580950997897e-01 7.702158999147445950e-03 1.018637829057527089e-01
3.926482642739795298e-05 8.785097802726862248e-01 7.599015276259390994e-03 1.138912044510543287e-01
4.050130069281321604e-05 8.660097100676021897e-01 7.490891011082467799e-03 1.264993989213153425e-01
4.159874874129948123e-05 8.529526487659236933e-01 7.377948832722525108e-03 1.396694024013537261e-01
4.255504730622987146e-05 8.393582354228512621e-01 7.260358616898443529e-03 1.533814059602503499e-01
4.336875802006357015e-05 8.252469173232769295e-01 7.138297230429302420e-03 1.676147854462938236e-01
4.403912957741061270e-05 8.106399192268267662e-01 7.011948265206902065e-03 1.823481325079662763e-01
4.456609602256674240e-05 7.955592114435918738e-01 6.881501762054653693e-03 1.975592867943534170e-01
4.495027118114180021e-05 7.800274767885400085e-01 6.747153924886672982e-03 2.132253692865733741e-01
4.519293927821957819e-05 7.640680764642930889e-01 6.609106825597399482e-03 2.293228167101095671e-01
4.529604180801137959e-05 7.477050149235751064e-01 6.467568100125609121e-03 2.458274169762993400e-01
4.526216074209028713e-05 7.309629037641706129e-01 6.322750636149676584e-03 2.627143455996797661e-01
4.509449818488354278e-05 7.138669247106954607e-01 6.174872252883822910e-03 2.799582030364207164e-01
4.479685260601275112e-05 6.964427917388535949e-01 6.024155373457074081e-03 2.975330528876893865e-01
4.437359179920487973e-05 6.787167123991455497e-01 5.870826690367370038e-03 3.154124609104871357e-01
4.382962273671184387e-05 6.607153483982012299e-01 5.715116824514532290e-03 3.335695347772842378e-01
4.317035850636656970e-05 6.424657754970225509e-01 5.557259978324124994e-03 3.519769645246533241e-01
4.240168253546140677e-05 6.239954427864528030e-01 5.397493583484846980e-03 3.706070636300623500e-01
4.152991032145570956e-05 6.053321314011262944e-01 5.236057943828476002e-03 3.894318106550452852e-01
4.056174890400730343e-05 5.865039127339972680e-01 5.073195873890157248e-03 4.084228913921125748e-01
3.950425432589396951e-05 5.675391062142767229e-01 4.909152333691990666e-03 4.275517414520312864e-01
3.836478734198030976e-05 5.484662367123420701e-01 4.744174060300088147e-03 4.467895892273578973e-01
3.715096764537897353e-05 5.293139916355982244e-01 4.578509196708380191e-03 4.661074991676933954e-01
3.587062688837061440e-05 5.101111777798956748e-01 4.412406918608113848e-03 4.854764153014962669e-01
3.453176078234860966e-05 4.908866780013714237e-01 4.246117059603815580e-03 5.048672049390248162e-01
3.314248056607022996e-05 4.716694077738893265e-01 4.079889735439823362e-03 5.242507024906708502e-01
3.171096413475729388e-05 4.524882716974215624e-01 3.913974967802436034e-03 5.435977533347760016e-01
3.024540712409634676e-05 4.333721200227852455e-01 3.748622308263727110e-03 5.628792576689510829e-01
2.875397424292249157e-05 4.143497052581271989e-01 3.584080462932071054e-03 5.820662142789406746e-01
2.724475114634310175e-05 3.954496389224249064e-01 3.420596918374707585e-03 6.011297641592003860e-01
2.572569713727176726e-05 3.767003485110473893e-01 3.258417569374338907e-03 6.200412339195782163e-01
2.420459897883267298e-05 3.581300347381100035e-01 3.097786349080255963e-03 6.387721789128097960e-01
2.268902609288404081e-05 3.397666291199271660e-01 2.938944862109660328e-03 6.572944260179631737e-01
2.118628741105005127e-05 3.216377519633712989e-01 2.782132021151462187e-03 6.755801160154772944e-01
1.970339013419446870e-05 3.037706708223184560e-01 2.627583687619117203e-03 6.936017454900624823e-01
1.824700064427326655e-05 2.861922594846746382e-01 2.475532316892570250e-03 7.113322081984327916e-01
1.682340779905605046e-05 2.689289575516655706e-01 2.326206608683711874e-03 7.287448358396506620e-01
1.543848882536956311e-05 2.520067306701916365e-01 2.179831163050427456e-03 7.458134381667579360e-01
1.409767801039872572e-05 2.354510314780606794e-01 2.036626142576880572e-03 7.625123423793624955e-01
1.280593837326558108e-05 2.192867613208457911e-01 1.896806941228734722e-03 7.788164317379254742e-01
1.156773648070803441e-05 2.035382327979516903e-01 1.760583860380471322e-03 7.947011833416678384e-01
1.038702055130506182e-05 1.882291331942267387e-01 1.628161792502746952e-03 8.101427050132705698e-01
9.267201972462137715e-06 1.733824888521351415e-01 1.499739912985686985e-03 8.251177712348791715e-01
8.211140333397649486e-06 1.590206305380597041e-01 1.375511380560856534e-03 8.396038580813793839e-01
7.221132055807411406e-06 1.451651598549106303e-01 1.255663046774158076e-03 8.535791770983152116e-01
6.298902681800842375e-06 1.318369167514695794e-01 1.140375174944974201e-03 8.670227080735853908e-01
5.445602856330727603e-06 1.190559481774629003e-01 1.029821169036104767e-03 8.799142306535010505e-01
4.661808018706220558e-06 1.068414779315032259e-01 9.241673128415617278e-04 8.922343547556552679e-01
3.947521795100914949e-06 9.521187774733397280e-02 8.235725198856291840e-04 9.039645497327803980e-01
3.302183061345268608e-06 8.418463966196954029e-02 7.281880944104424103e-04 9.150871722436200173e-01
2.724676622871003601e-06 7.377634970747393162e-02 6.381575038125752997e-04 9.255854927887134931e-01
2.213347436589293706e-06 6.400266296625189977e-02 5.536161628739710849e-04 9.354437208708741291e-01
1.766018277867602538e-06 5.487828002790706705e-02 4.746912301163974668e-04 9.446470287419765910e-01
1.380010734752554147e-06 4.641692488405602113e-02 4.015014165937302870e-04 9.531815736993503041e-01
1.052169391294994780e-06 3.863132429621429775e-02 3.341568074267109445e-04 9.610345188963590468e-01
7.788890423917369894e-07 3.153318867154730754e-02 2.727586963799932818e-04 9.681940526320726992e-01
5.561447640827962254e-07 2.513319448328987793e-02 2.173994338007800842e-04 9.746494060829092865e-01
3.795246458483156344e-07 1.944096828078734074e-02 1.681622883072941832e-04 9.803908694309053651e-01
2.442649752449979132e-07 1.446507235983585105e-02 1.251213228388725618e-04 9.854098063173253319e-01
1.452876503240578630e-07 1.021299224633853697e-02 8.834128639084726231e-05 9.896986664672706713e-01
7.723958187096689308e-08 6.691126441926709134e-03 5.787752531544176904e-05 9.932509960327577936e-01
3.453383614428671971e-08 3.904780165453702878e-03 3.377592918601957095e-05 9.960614439053603331e-01
1.139226323064415473e-08 1.858172374859079490e-03 1.607299153583152673e-05 9.981257546336050890e-01
1.889401520685946408e-09 5.545400102352493477e-04 4.796711549126531082e-06 9.994406632782156796e-01
2.454635640309914825e-06 9.872369830726610562e-01 1.254266530130077051e-02 2.203516260382287761e-04
5.704970923313678420e-06 9.863084756448046164e-01 1.253086878425668793e-02 1.160655570938640135e-03
8.938706259603988288e-06 9.846394855293363335e-01 1.250966457010299626e-02 2.850849900560559202e-03
1.213931711723366687e-05 9.822321516933447683e-01 1.247907983402535281e-02 5.288768472629934436e-03
1.529452402401366493e-05 9.790900494777963203e-01 1.243916000007683209e-02 8.470790522126903088e-03
1.839255589881005635e-05 9.752178940226543524e-01 1.238996497324823531e-02 1.239214100409752328e-02
2.142197669739260370e-05 9.706215057880742680e-01 1.233156870142126937e-02 1.704692551050451810e-02
2.437171022594066490e-05 9.653077966936274290e-01 1.226405899926980014e-02 2.242814430710277085e-02
2.723108882690331232e-05 9.592847583643727694e-01 1.218753739892858290e-02 2.852770423669859223e-02
2.998990487114922200e-05 9.525614496588792335e-01 1.210211899153884607e-02 3.533643134958180942e-02
3.263846094919318434e-05 9.451479828679597572e-01 1.200793225190577296e-02 4.284408488013446981e-02
3.516761755639776068e-05 9.370555084280249858e-01 1.190511884428452349e-02 5.103937272769060174e-02
3.756883773287777458e-05 9.282961981128725615e-01 1.179383340883488618e-02 5.990996847829260785e-02
3.983422831426367260e-05 9.188832267073182569e-01 1.167424332878835846e-02 6.944252996389332910e-02
4.195657752636702353e-05 9.088307521807333922e-01 1.154652847855613951e-02 7.962271934071052382e-02
4.392938869830943912e-05 8.981538943861955282e-01 1.141088095310621719e-02 9.043522466069831012e-02
4.574690989959029672e-05 8.868687123152583229e-01 1.126750477898896818e-02 1.018637829057527089e-01
4.740415933405935599e-05 8.749921799415114609e-01 1.111661560743432142e-02 1.138912044510543287e-01
4.889694635041325635e-05 8.625421606887109238e-01 1.095844038997373371e-02 1.264993989213153425e-01
5.022188795552869154e-05 8.495373805615741292e-01 1.079321703707220026e-02 1.396694024013537261e-01
5.137642074397011816e-05 8.359973999794696464e-01 1.062119406028005919e-02 1.533814059602503499e-01
5.235880818433553778e-05 8.219425843552633504e-01 1.044263019844288154e-02 1.676147854462938236e-01
5.316814323070993598e-05 8.073940734635038918e-01 1.025779402852983191e-02 1.823481325079662763e-01
5.380434625521772366e-05 7.923737496439809957e-01 1.006696356166558726e-02 1.975592867943534170e-01
5.426815832536537385e-05 7.769042048884533536e-01 9.870425824973216855e-03 2.132253692865733741e-01
5.456112987740924393e-05 7.610087068600335236e-01 9.668476429856964760e-03 2.293228167101095671e-01
5.468560486417716648e-05 7.447111638963275215e-01 9.461419127373082993e-03 2.458274169762993400e-01
5.464470048248326394e-05 7.280360890489612213e-01 9.249565351359012588e-03 2.627143455996797661e-01
5.444228261134150611e-05 7.110085632135727529e-01 9.033233750006530727e-03 2.799582030364207164e-01
5.408293711743085690e-05 6.936541974057266469e-01 8.812749706583966613e-03 2.975330528876893865e-01
5.357193720857139635e-05 6.759990942394841218e-01 8.588444850028742472e-03 3.154124609104871357e-01
5.291520703916905013e-05 6.580698086665701663e-01 8.360656556145595886e-03 3.335695347772842378e-01
5.211928179354701342e-05 6.398933080351858482e-01 8.129727440160883223e-03 3.519769645246533241e-01
5.119126449367616570e-05 6.214969315285406859e-01 7.896004841397019636e-03 3.706070636300623500e-01
5.013877979691725123e-05 6.029083490441141668e-01 7.659840300840492500e-03 3.894318106550452852e-01
4.896992506687853860e-05 5.841555195754963847e-01 7.421589032391040508e-03 4.084228913921125748e-01
4.769321901627419105e-05 5.652666491593827391e-01 7.181609388585974418e-03 4.275517414520312864e-01
4.631754823465951025e-05 5.462701484510380512e-01 6.940262321604051543e-03 4.467895892273578973e-01
4.485211192598505817e-05 5.271945899919476819e-01 6.697910840358811679e-03 4.661074991676933954e-01
4.330636519107108358e-05 5.080686652340049569e-01 6.454919464498776183e-03 4.854764153014962669e-01
4.168996119819483607e-05 4.889211413848398857e-01 6.211653676135298063e-03 5.048672049390248162e-01
4.001269259103850496e-05 4.697808181392064686e-01 5.968479370122681260e-03 5.242507024906708502e-01
3.828443248718302387e-05 4.506764843615065352e-01 5.725762303717518709e-03 5.435977533347760016e-01
3.651507542215235455e-05 4.316368747846036635e-01 5.483867546445309049e-03 5.628792576689510829e-01
3.471447859369195985e-05 4.126906267900585235e-01 5.243158931000801992e-03 5.820662142789406746e-01
3.289240375851655947e-05 3.938662373347900925e-01 5.003998506009521563e-03 6.011297641592003860e-01
3.105846012919205172e-05 3.751920200889496959e-01 4.766745991472087773e-03 6.200412339195782163e-01
2.922204861216374212e-05 3.566960628494788565e-01 4.531758237711291937e-03 6.387721789128097960e-01
2.739230771923678470e-05 3.384061852934014958e-01 4.299388688635386035e-03 6.572944260179631737e-01
2.557806147411888421e-05 3.203498971343976542e-01 4.069986850125051348e-03 6.755801160154772944e-01
